repeat,feedback_round,text,recognized_entities,expected_entities,tp,fp,fn,recall,precision,f1_score
8,8,"Currently, the University of Illinois does not have any rate limits set in place","@operation,@target,@qos_metric,","@target,@operation,@qos_metric,",3,0,0,1.0,1.0,1.0
8,9,Add DPI middlebox into all traffic from Internet to the Labs,"@traffic,@operation,@destination,@origin,@middlebox,","@operation,@middlebox,@traffic,@origin,@destination,",5,0,0,1.0,1.0,1.0
8,10,Block torrent traffic for all students,"@traffic,@operation,@target,","@operation,@traffic,@target,",3,0,0,1.0,1.0,1.0
8,11,From gateway to network add middlebox firewall,"@middlebox,@operation,@destination,@origin,","@origin,@destination,@operation,@middlebox,",4,0,0,1.0,1.0,1.0
8,12,for endpoint dorms set quota download 10 gb/wk,"@qos_metric,@operation,@operation,@qos_value,@qos_unit,","@target,@operation,@qos_metric,@qos_constraint,@qos_value,@qos_unit,",4,0,2,0.6666666666666666,1.0,0.8
8,13,unblock traffic,"@traffic,@operation,","@operation,@traffic,",2,0,0,1.0,1.0,1.0
8,14,Add inspection for the university from 22:00 to 12:00,"@end,@middlebox,@start,@operation,@target,","@operation,@middlebox,@target,@start,@end,",5,0,0,1.0,1.0,1.0
8,15,"hey lumi, please allow traffic only from professors","@traffic,@operation,@target,","@operation,@traffic,@target,",3,0,0,1.0,1.0,1.0
8,16,block facebook,"@operation,@service,","@operation,@service,",2,0,0,1.0,1.0,1.0
8,17,Limit rack servers to 5gbps during 5pm to 7pm,"@qos_unit,@end,@start,@traffic,@qos_value,@qos_constraint,@qos_constraint,","@qos_constraint,@target,@qos_value,@qos_unit,@start,@end,",5,1,1,0.8333333333333334,0.8333333333333334,0.8333333333333334
8,18,From gateway to my network remove nat,"@middlebox,@operation,@destination,@origin,","@origin,@destination,@operation,@middlebox,",4,0,0,1.0,1.0,1.0
8,19,Prioritize VoIP traffic on the meeting room 23 from 13:00 to 14:00,"@middlebox,@start,@traffic,@target,@end,","@middlebox,@traffic,@target,@start,@end,",5,0,0,1.0,1.0,1.0
8,20,Guests' network is rate-limited to 5 Mb/s per user,"@target,@qos_unit,@qos_metric,@qos_value,","@target,@qos_metric,@qos_value,@qos_unit,",4,0,0,1.0,1.0,1.0
8,21,limit torrent traffic for guests to 100 Mbps,"@target,@qos_constraint,@qos_unit,@traffic,@qos_value,","@qos_constraint,@traffic,@target,@qos_value,@qos_unit,",5,0,0,1.0,1.0,1.0
8,22,Add firewall from gateway to my house from 06:00 to 21:00,"@destination,@origin,@end,@middlebox,@start,@operation,","@operation,@middlebox,@origin,@destination,@start,@end,",6,0,0,1.0,1.0,1.0
8,23,block all traffic for the server racks,"@operation,@target,@traffic,","@operation,@traffic,@target,",3,0,0,1.0,1.0,1.0
8,24,Internet is limited to 3 Mbps per host,"@qos_metric,@qos_value,@target,@qos_unit,","@qos_metric,@qos_value,@qos_unit,@target,",4,0,0,1.0,1.0,1.0
8,25,AIM chat and file transfering is allowed by the University firewall,"@middlebox,@operation,@service,@service,@target,","@service,@service,@operation,@target,@middlebox,",4,0,0,1.0,1.0,1.0
8,26,"hey Lumi, add dpi to labs","@middlebox,@operation,@target,","@operation,@middlebox,@target,",3,0,0,1.0,1.0,1.0
8,27,Lumi monitors the network traffic,"@target,@middlebox,","@middlebox,@target,",2,0,0,1.0,1.0,1.0
8,28,Dismiss all middleboxes from UFRGS to PUCRS,"@middlebox,@operation,@destination,@origin,","@operation,@middlebox,@origin,@destination,",4,0,0,1.0,1.0,1.0
8,29,"Lumi, prohibit access to internal campus computers from the internet","@operation,@origin,","@operation,@destination,@origin,",2,0,1,0.6666666666666666,1.0,0.8
8,30,Everquest is blocked by the University firewall,"@middlebox,@operation,@service,@target,","@service,@operation,@target,@middlebox,",4,0,0,1.0,1.0,1.0
8,31,Limit bandwidth usage to 50 mbps for professors.,"@qos_metric,@qos_value,@target,@qos_constraint,@qos_unit,","@qos_constraint,@qos_metric,@qos_value,@qos_unit,@target,",5,0,0,1.0,1.0,1.0
8,32,Block F2movies traffic from Internet to Labs,"@operation,@service,@target,@target,","@operation,@service,@origin,@destination,",2,1,2,0.5,0.6666666666666666,0.5714285714285715
8,33,"If a student is in obvious violations of copyright law by using a room's wired connection (ie ResNet) to distribute copyrighted materials, the room's connection will be disabled, and the issue could be sent to Housing Student Judicial Affairs","@target,@middlebox,","@target,@middlebox,",2,0,0,1.0,1.0,1.0
8,34,Between internet and servers limit traffic to 5Gbps start 16:00 finish 19:00,"@origin,@qos_constraint,@qos_unit,@end,@start,@traffic,@qos_value,@destination,","@origin,@destination,@qos_constraint,@traffic,@qos_value,@qos_unit,@start,@end,",8,0,0,1.0,1.0,1.0
8,35,block all student traffic in the network,"@target,@target,@traffic,@operation,","@operation,@target,@traffic,@target,",3,0,0,1.0,1.0,1.0
8,36,Allow RTSP traffic in the LAN,"@operation,@protocol,@target,","@operation,@protocol,@target,",3,0,0,1.0,1.0,1.0
8,37,"Lumi, please set to 1 GB per day the download limit for guests","@target,@qos_constraint,@qos_unit,@qos_metric,@operation,@qos_value,","@operation,@qos_value,@qos_unit,@qos_metric,@target,",5,1,0,1.0,0.8333333333333334,0.9090909090909091
8,38,please limit bandwidth to 5 Gigabits per second for the server racks everyday from 4 PM  to 7PM,"@qos_value,@target,@qos_constraint,@qos_unit,@end,@qos_metric,@start,","@qos_constraint,@qos_metric,@qos_value,@qos_unit,@target,@start,@end,",7,0,0,1.0,1.0,1.0
8,39,Limit students in the dorm to 10 GB per week,"@qos_value,@target,@target,@qos_constraint,@qos_unit,","@qos_constraint,@target,@target,@qos_value,@qos_unit,",4,0,0,1.0,1.0,1.0
8,40,"hey lumi, please add a DPI to ensure students from the labs are not accessing suspicious applications","@middlebox,@operation,@target,@origin,","@operation,@middlebox,@group,@target,",3,1,1,0.75,0.75,0.75
8,41,please do not let any music streaming in the network,"@target,@traffic,@operation,","@operation,@traffic,@target,",3,0,0,1.0,1.0,1.0
8,42,Dorms traffic to internet must pass through a firewall,"@middlebox,@operation,@destination,@origin,","@origin,@destination,@operation,@middlebox,",4,0,0,1.0,1.0,1.0
8,43,add security from entry to backend,"@operation,@destination,@origin,@middlebox,","@operation,@middlebox,@origin,@destination,",4,0,0,1.0,1.0,1.0
8,44,forward traffic for labs through the dpi,"@middlebox,@traffic,@operation,@target,","@operation,@traffic,@target,@middlebox,",4,0,0,1.0,1.0,1.0
8,45,"Lumi, block SIP traffic from 19:00 to 08:00 for dorms","@protocol,@target,@end,@start,@operation,","@operation,@protocol,@start,@end,@target,",5,0,0,1.0,1.0,1.0
8,46,CounterStrike server is blocked by the University firewall,"@service,@target,@middlebox,@operation,","@service,@operation,@target,@middlebox,",4,0,0,1.0,1.0,1.0
8,47,please remove DPI from DMZ starting at 6am until 9pm,"@end,@middlebox,@start,@operation,@target,","@operation,@middlebox,@target,@start,@end,",5,0,0,1.0,1.0,1.0
8,48,Students can download up to 10 GB per week of data.,"@qos_metric,@qos_value,@target,@qos_constraint,@qos_unit,","@target,@qos_constraint,@qos_value,@qos_unit,@qos_metric,",5,0,0,1.0,1.0,1.0
8,49,All traffic from the Internet to the Labs has to go to DPI server and then goes to the Labs,"@destination,@origin,@middlebox,@traffic,","@traffic,@origin,@destination,@middlebox,",4,0,0,1.0,1.0,1.0
DATASET CASES TRAIN #,156
9,0,"You may not run any services (e.g., FTP services,listservers,P2P file sharing servers, publishing files via generic file services, etc.) via ResNet or NYURoam wireless networks","@service,@target,@traffic,@operation,@protocol,","@operation,@protocol,@service,@traffic,@target,@target,",5,0,0,1.0,1.0,1.0
9,1,"Lumi, please set to 1 GB per day the download limit for guests","@operation,@qos_value,@target,@qos_unit,@qos_metric,","@operation,@qos_value,@qos_unit,@qos_metric,@target,",5,0,0,1.0,1.0,1.0
9,2,Sony Playstation 2 is allowed by the University firewall,"@middlebox,@operation,@service,@target,","@service,@operation,@target,@middlebox,",4,0,0,1.0,1.0,1.0
9,3,Add inspection for the university from 10pm to 12pm,"@operation,@target,@end,@middlebox,@start,","@operation,@middlebox,@target,@start,@end,",5,0,0,1.0,1.0,1.0
9,4,H323 video conferencing is allowed by the University firewall,"@middlebox,@operation,@service,@target,","@service,@operation,@target,@middlebox,",4,0,0,1.0,1.0,1.0
9,5,"If a student is in obvious violations of copyright law by using a room's wired connection (ie ResNet) to distribute copyrighted materials, the room's connection will be disabled, and the issue could be sent to Housing Student Judicial Affairs","@target,@middlebox,","@target,@middlebox,",2,0,0,1.0,1.0,1.0
9,6,"Please, allow Skype for all users","@operation,@service,@target,","@operation,@service,@target,",3,0,0,1.0,1.0,1.0
9,7,Block bittorrent for professors,"@operation,@service,@target,","@operation,@service,@target,",3,0,0,1.0,1.0,1.0
9,8,SSH is allowed by the University firewall,"@operation,@protocol,@target,@middlebox,","@protocol,@operation,@target,@middlebox,",4,0,0,1.0,1.0,1.0
9,9,block all traffic,"@traffic,@operation,","@operation,@traffic,",2,0,0,1.0,1.0,1.0
9,10,"hey lumi, please add a DPI to ensure students from the labs are not accessing suspicious applications","@target,@target,@middlebox,@operation,@operation,","@operation,@middlebox,@group,@target,",3,0,1,0.75,1.0,0.8571428571428571
9,11,From gateway to network add middlebox firewall,"@middlebox,@operation,@destination,@origin,","@origin,@destination,@operation,@middlebox,",4,0,0,1.0,1.0,1.0
9,12,limit traffic to 5Gbps  Between internet and servers for 16:00 to 19:00,"@qos_unit,@end,@start,@traffic,@qos_value,@destination,@origin,@qos_constraint,","@qos_constraint,@traffic,@qos_value,@qos_unit,@origin,@destination,@start,@end,",8,0,0,1.0,1.0,1.0
9,13,Block traffic from netflix,"@operation,@target,","@operation,@target,",2,0,0,1.0,1.0,1.0
9,14,"Block all incoming HTTP traffic, allow only HTTPS for all hosts","@operation,@operation,@protocol,@protocol,@target,","@operation,@protocol,@operation,@protocol,@target,",3,0,0,1.0,1.0,1.0
9,15,Limit students in the dorm to 10 GB per week,"@qos_value,@target,@target,@qos_constraint,@qos_unit,","@qos_constraint,@target,@target,@qos_value,@qos_unit,",4,0,0,1.0,1.0,1.0
9,16,Students 10 GB a day download quotas are on 10 AM to Midnight,"@qos_metric,@start,@qos_value,@target,@qos_constraint,@qos_unit,@end,","@target,@qos_value,@qos_unit,@qos_constraint,@qos_metric,@start,@end,",7,0,0,1.0,1.0,1.0
9,17,Set quota to 10 GB per week at dorms,"@qos_metric,@operation,@qos_value,@target,@qos_unit,","@operation,@qos_metric,@qos_value,@qos_unit,@target,",5,0,0,1.0,1.0,1.0
9,18,add shaping for gateway everyday from 18:00 to midnight,"@middlebox,@start,@target,@end,","@middlebox,@target,@start,@end,",4,0,0,1.0,1.0,1.0
9,19,set quota to 10 GB per week at servers,"@qos_metric,@operation,@qos_value,@target,@qos_unit,","@operation,@qos_metric,@qos_value,@qos_unit,@target,",5,0,0,1.0,1.0,1.0
9,20,Between internet and servers limit traffic to 5Gbps start 16:00 finish 19:00,"@qos_unit,@end,@start,@traffic,@qos_value,@destination,@origin,@qos_constraint,","@origin,@destination,@qos_constraint,@traffic,@qos_value,@qos_unit,@start,@end,",8,0,0,1.0,1.0,1.0
9,21,ensure that all traffic from the Internet to the labs is carefully inspected by the Deep Packet Inspection middlebox,"@traffic,@destination,@origin,@middlebox,","@traffic,@origin,@destination,@middlebox,",4,0,0,1.0,1.0,1.0
9,22,Allow access from computers to DMZ,"@operation,@destination,@origin,","@operation,@origin,@destination,",3,0,0,1.0,1.0,1.0
9,23,add a firewall,"@middlebox,@operation,","@operation,@middlebox,",2,0,0,1.0,1.0,1.0
9,24,limit the bandwidth to 5Gb for rack servers from 4 pm until 7 pm,"@start,@qos_metric,@qos_value,@qos_constraint,@qos_unit,@end,","@qos_constraint,@qos_metric,@qos_value,@qos_unit,@target,@start,@end,",6,0,1,0.8571428571428571,1.0,0.923076923076923
9,25,"Lumi, setup a TCP accelerator between LAN and video server","@destination,@origin,@middlebox,@operation,","@operation,@middlebox,@origin,@destination,",4,0,0,1.0,1.0,1.0
9,26,University Housing monitors only the amount of traffic,"@middlebox,","@target,@middlebox,",1,0,1,0.5,1.0,0.6666666666666666
9,27,Please allow social media for the HR department,"@traffic,@operation,@target,","@operation,@traffic,@target,",3,0,0,1.0,1.0,1.0
9,28,Block F2movies traffic from Internet to student Labs,"@origin,@operation,@service,@destination,","@operation,@service,@origin,@destination,",4,0,0,1.0,1.0,1.0
9,29,Everquest is blocked by the University firewall,"@operation,@service,@target,@middlebox,","@service,@operation,@target,@middlebox,",4,0,0,1.0,1.0,1.0
9,30,torrent traffic must be allowed for guest but limited to 100 mbps,"@qos_constraint,@qos_unit,@traffic,@operation,@qos_value,@target,","@traffic,@operation,@target,@qos_constraint,@qos_value,@qos_unit,",6,0,0,1.0,1.0,1.0
9,31,limit the bandwidth rate of the server racks to 5 gbps from 4pm to 7pm,"@start,@qos_metric,@qos_value,@target,@qos_constraint,@qos_unit,@end,","@qos_constraint,@qos_metric,@target,@qos_value,@qos_unit,@start,@end,",7,0,0,1.0,1.0,1.0
9,32,limit torrent traffic to 100 mbps,"@qos_unit,@traffic,@qos_value,@qos_constraint,","@qos_constraint,@traffic,@qos_value,@qos_unit,",4,0,0,1.0,1.0,1.0
9,33,From gateway to my network remove nat,"@middlebox,@operation,@destination,@origin,","@origin,@destination,@operation,@middlebox,",4,0,0,1.0,1.0,1.0
9,34,From university to internet add firewall,"@operation,@destination,@origin,@middlebox,","@origin,@destination,@operation,@middlebox,",4,0,0,1.0,1.0,1.0
9,35,"When a total of 18 gigabytes of data is reached, the individual's bandwidth rate limit is set to 2 Mbps","@qos_value,@qos_value,@qos_unit,@qos_unit,@qos_metric,@qos_metric,@operation,","@qos_value,@qos_unit,@qos_metric,@target,@qos_metric,@operation,@qos_value,@qos_unit,",4,0,1,0.8,1.0,0.888888888888889
9,36,Hey Lumi please block traffic for all students,"@operation,@target,@traffic,","@operation,@traffic,@target,",3,0,0,1.0,1.0,1.0
9,37,make sure all traffic to server racks is throttled to 1 gbps from 4pm to 9pm,"@start,@traffic,@qos_value,@destination,@qos_constraint,@qos_unit,@end,","@traffic,@destination,@qos_constraint,@qos_value,@qos_unit,@start,@end,",7,0,0,1.0,1.0,1.0
9,38,Add monitor for the university from 04:00 to 22:00,"@target,@end,@middlebox,@start,@operation,","@middlebox,@target,@start,@end,",4,1,0,1.0,0.8,0.888888888888889
9,39,PC-Telephone is allowed by the University firewall,"@target,@middlebox,@operation,@service,","@service,@operation,@target,@middlebox,",4,0,0,1.0,1.0,1.0
9,40,"Lumi, allow access to internal campus computers from the internet through SSH","@operation,@operation,@protocol,@origin,","@operation,@destination,@origin,@protocol,",3,0,1,0.75,1.0,0.8571428571428571
9,41,Block torrent traffic for all students,"@traffic,@operation,@target,","@operation,@traffic,@target,",3,0,0,1.0,1.0,1.0
9,42,"There is a 6 GB per 24-hour period upload or download data transfer limit starting at midnight of each day, on all of your combined traffic on ResNet and UIC wireless","@qos_value,@qos_constraint,@qos_constraint,@qos_unit,@start,@qos_metric,","@qos_value,@qos_unit,@qos_constraint,@qos_constraint,@qos_metric,@start,@target,@target,",5,0,1,0.8333333333333334,1.0,0.9090909090909091
9,43,block all student traffic in the network,"@target,@operation,@target,@target,","@operation,@target,@traffic,@target,",2,0,1,0.6666666666666666,1.0,0.8
9,44,"Lumi, please unblock all torrent traffic","@traffic,@operation,","@operation,@traffic,",2,0,0,1.0,1.0,1.0
9,45,for endpoint dorms set quota download 10 gb/wk,"@operation,@qos_value,@qos_constraint,@qos_unit,@qos_metric,","@target,@operation,@qos_metric,@qos_constraint,@qos_value,@qos_unit,",5,0,1,0.8333333333333334,1.0,0.9090909090909091
9,46,Faculty members have 500 Gb per week of free network use,"@qos_value,@target,@qos_unit,","@target,@qos_value,@qos_unit,",3,0,0,1.0,1.0,1.0
9,47,Remove nat for gateway everyday from 18:00 to midnight,"@middlebox,@start,@operation,@target,@end,","@operation,@middlebox,@target,@start,@end,",5,0,0,1.0,1.0,1.0
9,48,Battlenet is allowed by the University firewall,"@service,@target,@middlebox,@operation,","@service,@operation,@target,@middlebox,",4,0,0,1.0,1.0,1.0
9,49,Grant SFTP access to all students from 08:00 to 17:00,"@end,@start,@operation,@protocol,@target,","@operation,@protocol,@target,@start,@end,",5,0,0,1.0,1.0,1.0
DATASET CASES TRAIN #,159
10,0,block facebook,"@operation,@service,","@operation,@service,",2,0,0,1.0,1.0,1.0
10,1,"Lumi, please set to 1 GB per day the download limit for guests","@qos_metric,@operation,@qos_value,@target,@qos_unit,","@operation,@qos_value,@qos_unit,@qos_metric,@target,",5,0,0,1.0,1.0,1.0
10,2,set torrent traffic from guests to 100 mbps,"@traffic,@operation,@qos_value,@target,@qos_unit,","@operation,@traffic,@target,@qos_value,@qos_unit,",5,0,0,1.0,1.0,1.0
